race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV,kelly_full,kelly_frac_capped,stake_raw,stake,expected_profit
8520260705020006,佐世保競輪,6R,10:20,6-3-1,6,3,1,8407.8,0.0088162421072891,73.1252003896661,0.008698339485852656,0.004349169742926328,217.4584871463164,200,14625.040077933221
2320260706010004,取手競輪,4R,12:22,6-5-1,6,5,1,6450.5,0.0067696346367283,42.66752822421623,0.006615633494723037,0.0033078167473615185,165.39083736807592,200,8533.505644843246
5620260704030005,岸和田競輪,5R,22:18,7-2-1,7,2,1,4647.8,0.0089051653058363,40.38942730846639,0.008691879854623911,0.004345939927311956,217.29699636559778,200,8077.885461693278
8620260704030005,別府競輪,5R,22:36,7-3-2,7,3,2,5766.6,0.0066145398398398,37.14340544042022,0.006442244595605004,0.003221122297802502,161.05611489012512,200,7428.681088084043
5620260704030001,岸和田競輪,1R,20:41,6-3-2,6,3,2,4367.8,0.0084020392721391,35.69842713284937,0.008174962703318075,0.004087481351659037,204.37406758295188,200,7139.685426569874
2720260704030005,京王閣競輪,5R,22:27,6-3-2,6,3,2,3872.6,0.0073197563873552,27.346488585671818,0.0070633558698398125,0.0035316779349199062,176.5838967459953,200,5469.297717134364
2320260706010003,取手競輪,3R,11:54,6-1-5,6,1,5,4390.1,0.0062732342883675,26.54012584936245,0.006046826422128101,0.0030234132110640503,151.1706605532025,200,5308.02516987249
8620260704030002,別府競輪,2R,21:21,5-2-1,5,2,1,947.7,0.0253239300155005,22.999488475689876,0.024294378869430523,0.005,250.0,200,4599.8976951379755
2320260706010005,取手競輪,5R,12:50,5-1-2,5,1,2,9380.7,0.0049616003466845,45.54328437214392,0.0048555161009567385,0.0024277580504783692,121.38790252391846,100,4554.328437214393
5620260704030002,岸和田競輪,2R,21:05,5-1-6,5,1,6,2147.6,0.0110584546434164,22.749137192201225,0.010597753280630404,0.005,250.0,200,4549.827438440245
8520260705020005,佐世保競輪,5R,10:00,5-4-2,5,4,2,2473.2,0.0085434892387852,20.12975758536357,0.008142447045289042,0.004071223522644521,203.56117613222605,200,4025.951517072714
8520260705020007,佐世保競輪,7R,10:40,1-7-4,1,7,4,2623.3,0.0079138429437407,19.760384194315087,0.007535516224045718,0.003767758112022859,188.38790560114293,200,3952.076838863017
3720260704030003,伊東競輪,3R,09:10,3-2-6,3,2,6,8732.9,0.0045435568552128,38.67842766088798,0.004429554582724033,0.0022147772913620163,110.73886456810082,100,3867.842766088798
8620260704030003,別府競輪,3R,21:45,5-6-1,5,6,1,2436.6,0.0081936142690527,18.964560527973816,0.007786401924771645,0.0038932009623858224,194.66004811929113,200,3792.9121055947635
2720260704030004,京王閣競輪,4R,22:01,6-3-2,6,3,2,6377.2,0.0057226093177247,35.494224140994305,0.005566673589441094,0.002783336794720547,139.16683973602736,100,3549.4224140994306
3720260704030002,伊東競輪,2R,08:50,6-2-7,6,2,7,7703.0,0.0045235735737932,33.84508723892942,0.004394324492200652,0.002197162246100326,109.8581123050163,100,3384.5087238929423
8620260704030004,別府競輪,4R,22:09,7-4-1,7,4,1,5849.2,0.0059078292905658,33.55607508637806,0.005737846702639797,0.0028689233513198983,143.44616756599493,100,3355.607508637806
8520260705020003,佐世保競輪,3R,09:20,6-1-5,6,1,5,8688.6,0.0038966664746547,32.85657633168543,0.0037820084179388358,0.0018910042089694179,94.55021044847089,100,3285.6576331685433
8620260704030001,別府競輪,1R,20:57,1-3-4,1,3,4,358.6,0.0470786791840916,15.88241435541526,0.044413910389863705,0.005,250.0,200,3176.482871083052
2320260706010002,取手競輪,2R,11:26,7-5-4,7,5,4,5501.2,0.0059296886494571,31.620403198393817,0.005748955164974695,0.0028744775824873477,143.7238791243674,100,3162.0403198393815
