race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
3720260704030002,伊東競輪,2R,08:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
3720260704030003,伊東競輪,3R,09:10,1,1,100,0.0,-100.0,0,0,0.0,0.0
8520260705020003,佐世保競輪,3R,09:20,1,1,100,0.0,-100.0,0,0,0.0,0.0
8520260705020005,佐世保競輪,5R,10:00,1,1,200,0.0,-200.0,0,0,0.0,0.0
8520260705020006,佐世保競輪,6R,10:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
8520260705020007,佐世保競輪,7R,10:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260706010002,取手競輪,2R,11:26,1,1,100,0.0,-100.0,0,0,0.0,0.0
2320260706010003,取手競輪,3R,11:54,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260706010004,取手競輪,4R,12:22,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260706010005,取手競輪,5R,12:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
5620260704030001,岸和田競輪,1R,20:41,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260704030001,別府競輪,1R,20:57,1,1,200,0.0,-200.0,0,0,0.0,0.0
5620260704030002,岸和田競輪,2R,21:05,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260704030002,別府競輪,2R,21:21,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260704030003,別府競輪,3R,21:45,1,1,200,0.0,-200.0,0,0,0.0,0.0
2720260704030004,京王閣競輪,4R,22:01,1,1,100,0.0,-100.0,0,0,0.0,0.0
8620260704030004,別府競輪,4R,22:09,1,1,100,0.0,-100.0,0,0,0.0,0.0
5620260704030005,岸和田競輪,5R,22:18,1,1,200,0.0,-200.0,0,0,0.0,0.0
2720260704030005,京王閣競輪,5R,22:27,1,1,200,0.0,-200.0,0,0,0.0,0.0
8620260704030005,別府競輪,5R,22:36,1,1,200,0.0,-200.0,0,0,0.0,0.0
