race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
8420260309020001,武雄競輪,1R,08:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
8420260309020005,武雄競輪,5R,10:13,1,1,100,0.0,-100.0,0,0,0.0,0.0
8420260309020007,武雄競輪,7R,10:55,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260308030004,小田原競輪,4R,12:25,1,1,200,0.0,-200.0,0,0,0.0,0.0
7320260310010007,小松島競輪,7R,13:36,1,1,100,0.0,-100.0,0,0,0.0,0.0
3620260308030007,小田原競輪,7R,13:45,1,1,200,0.0,-200.0,0,0,0.0,0.0
7320260310010008,小松島競輪,8R,14:03,1,1,200,0.0,-200.0,0,0,0.0,0.0
7320260310010009,小松島競輪,9R,14:31,1,1,200,0.0,-200.0,0,0,0.0,0.0
7320260310010010,小松島競輪,10R,15:01,1,1,200,0.0,-200.0,0,0,0.0,0.0
7320260310010011,小松島競輪,11R,15:33,1,1,100,0.0,-100.0,0,0,0.0,0.0
3820260310010001,静岡競輪,1R,16:03,1,1,200,0.0,-200.0,0,0,0.0,0.0
3620260308030012,小田原競輪,12R,16:21,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260310010002,静岡競輪,2R,16:27,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260310010003,静岡競輪,3R,16:51,1,1,200,0.0,-200.0,0,0,0.0,0.0
3820260310010004,静岡競輪,4R,17:15,1,0,200,0.0,-200.0,0,0,,
3820260310010005,静岡競輪,5R,17:41,1,0,100,0.0,-100.0,0,0,,
3820260310010006,静岡競輪,6R,18:07,1,0,100,0.0,-100.0,0,0,,
1320260309020007,いわき平競輪,7R,18:20,1,0,200,0.0,-200.0,0,0,,
3820260310010010,静岡競輪,10R,19:51,1,0,200,0.0,-200.0,0,0,,
4520260310010001,豊橋競輪,1R,20:40,1,0,100,0.0,-100.0,0,0,,
