race_id,競輪場,レース番号,開始時間,best_bet,a,b,best_odds,best_p,max_EV
7320260310010012,小松島競輪,12R,16:09,1-2,1,2,47.2,0.0648584269322,2.06131775119984
8420260309020003,武雄競輪,3R,09:31,3-4,3,4,77.9,0.039193587541794,2.0531804695057527
7320260310010003,小松島競輪,3R,11:53,2-6,2,6,110.2,0.027669799363666002,2.0492118898759935
1320260309020012,いわき平競輪,12R,20:30,2-6,2,6,79.5,0.03604689040343704,1.8657277870732445
3620260308030002,小田原競輪,2R,11:37,1-2,1,2,49.9,0.05652506157496936,1.8206005725909709
1320260309020005,いわき平競輪,5R,17:28,4-6,4,6,118.5,0.02246732671734281,1.662378216005123
3820260310010011,静岡競輪,11R,20:17,6-7,6,7,83.2,0.03196492313109949,1.6594816045074778
1320260309020011,いわき平競輪,11R,20:04,2-3,2,3,91.9,0.028669436974941315,1.634721257997107
1320260309020008,いわき平競輪,8R,18:46,6-7,6,7,65.2,0.04012542323826945,1.6161775951351687
4520260310010003,豊橋競輪,3R,21:20,1-5,1,5,22.5,0.09047146275696527,1.0356079120317188
7420260310010002,高知競輪,2R,21:10,1-7,1,7,22.5,0.0803673154982721,0.8082645987111223
7420260310010003,高知競輪,3R,21:30,1-2,1,2,21.0,0.0819833484608353,0.7216503176775413
7420260310010005,高知競輪,5R,22:10,2-6,2,6,20.2,0.06573333685685014,0.3278134045083727
4520260310010006,豊橋競輪,6R,22:20,2-5,2,5,14.2,0.0917425073296624,0.30274360408120593
4520260310010009,豊橋競輪,9R,23:20,3-6,3,6,18.7,0.06341289795821468,0.18582119181861456
4520260310010005,豊橋競輪,5R,22:00,1-3,1,3,12.0,0.09287473499567203,0.11449681994806449
7420260310010007,高知競輪,7R,22:50,2-3,2,3,20.2,0.047127204049892894,-0.04803047819216355
7420260310010008,高知競輪,8R,23:10,1-2,1,2,6.0,0.12050659863221908,-0.27696040820668555
7420260310010006,高知競輪,6R,22:30,2-5,2,5,10.5,0.06327949735616625,-0.33556527776025435
4520260310010004,豊橋競輪,4R,21:40,5-7,5,7,15.7,0.031987380681661085,-0.49779812329792095
