race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
2820260322010001,立川競輪,1R,08:50,1,1,100,0.0,-100.0,0,0,0.0,0.0
2820260322010003,立川競輪,3R,09:31,1,1,100,0.0,-100.0,0,0,0.0,0.0
2820260322010004,立川競輪,4R,09:52,1,1,200,0.0,-200.0,0,0,0.0,0.0
2820260322010005,立川競輪,5R,10:13,1,1,200,0.0,-200.0,0,0,0.0,0.0
2820260322010006,立川競輪,6R,10:34,1,1,200,0.0,-200.0,0,0,0.0,0.0
2820260322010007,立川競輪,7R,10:55,1,1,200,0.0,-200.0,0,0,0.0,0.0
8720260320030004,熊本競輪,4R,12:12,1,1,200,0.0,-200.0,0,0,0.0,0.0
8720260320030006,熊本競輪,6R,13:12,1,1,200,0.0,-200.0,0,0,0.0,0.0
8720260320030007,熊本競輪,7R,13:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
6320260319040012,防府競輪,12R,16:30,1,1,100,0.0,-100.0,0,0,0.0,0.0
2220260320030003,前橋競輪,3R,16:42,1,1,200,0.0,-200.0,0,0,0.0,0.0
4320260322010003,岐阜競輪,3R,16:54,1,0,100,0.0,-100.0,0,0,,
2220260320030004,前橋競輪,4R,17:06,1,0,100,0.0,-100.0,0,0,,
4320260322010004,岐阜競輪,4R,17:18,1,0,100,0.0,-100.0,0,0,,
2220260320030005,前橋競輪,5R,17:30,1,0,200,0.0,-200.0,0,0,,
4320260322010006,岐阜競輪,6R,18:06,1,0,100,0.0,-100.0,0,0,,
2220260320030009,前橋競輪,9R,19:09,1,0,200,0.0,-200.0,0,0,,
4320260322010010,岐阜競輪,10R,19:48,1,0,200,0.0,-200.0,0,0,,
2220260320030012,前橋競輪,12R,20:30,1,0,200,0.0,-200.0,0,0,,
2620260322010001,西武園競輪,1R,20:40,1,0,200,0.0,-200.0,0,0,,
