race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
2320260319010001,取手競輪,1R,09:00,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260319010002,取手競輪,2R,09:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260319010003,取手競輪,3R,09:40,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260319010004,取手競輪,4R,10:00,1,1,100,0.0,-100.0,0,0,0.0,0.0
2320260319010005,取手競輪,5R,10:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
5520260317030006,和歌山競輪,6R,10:30,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260319010006,取手競輪,6R,10:40,1,1,100,0.0,-100.0,0,0,0.0,0.0
6320260319010001,防府競輪,1R,10:45,1,1,100,0.0,-100.0,0,0,0.0,0.0
2420260317030002,宇都宮競輪,2R,11:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
6320260319010004,防府競輪,4R,12:05,1,1,100,0.0,-100.0,0,0,0.0,0.0
2420260317030006,宇都宮競輪,6R,13:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
2420260317030008,宇都宮競輪,8R,14:20,1,1,200,0.0,-200.0,0,0,0.0,0.0
6320260319010009,防府競輪,9R,14:40,1,1,100,0.0,-100.0,0,0,0.0,0.0
2420260317030010,宇都宮競輪,10R,15:30,1,1,100,0.0,-100.0,0,0,0.0,0.0
4220260317030001,名古屋競輪,1R,15:42,1,1,100,0.0,-100.0,0,0,0.0,0.0
8120260319010001,小倉競輪,1R,15:57,1,1,100,0.0,-100.0,0,0,0.0,0.0
2420260317030011,宇都宮競輪,11R,16:05,1,1,200,0.0,-200.0,0,0,0.0,0.0
8120260319010004,小倉競輪,4R,17:14,1,0,200,0.0,-200.0,0,0,,
8120260319010005,小倉競輪,5R,17:38,1,0,200,0.0,-200.0,0,0,,
8120260319010010,小倉競輪,10R,19:45,1,0,200,0.0,-200.0,0,0,,
