race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV,kelly_full,kelly_frac_capped,stake_raw,stake,expected_profit
4320260314020010,岐阜競輪,10R,15:03,2-6-7,2,6,7,2575.9,0.0117990491794268,29.39317078128568,0.01141526691571932,0.005,250.0,200,5878.634156257136
8720260314020001,熊本競輪,2R,09:10,1-6-3,1,6,3,3667.3,0.0079478339794696,28.1470915529092,0.007677247239153697,0.0038386236195768484,191.9311809788424,200,5629.41831058184
4320260314020011,岐阜競輪,11R,15:30,5-6-4,5,6,4,3952.4,0.0069149995974416,26.330844408928428,0.006663674750450075,0.0033318373752250375,166.59186876125187,200,5266.168881785686
5320260314020005,奈良競輪,5R,12:43,5-3-4,5,3,4,3678.3,0.0064147375316731,22.59532906275338,0.0061445432961013185,0.0030722716480506593,153.61358240253296,200,4519.065812550676
4320260314020001,岐阜競輪,1R,11:19,5-7-6,5,7,6,1290.5,0.0163516283812367,20.101776425986078,0.015588814599446357,0.005,250.0,200,4020.3552851972154
8720260314020006,熊本競輪,7R,10:55,2-6-1,2,6,1,9090.2,0.0038586715760847,34.07609636092524,0.003749075425881842,0.001874537712940921,93.72688564704605,100,3407.609636092524
4320260314020006,岐阜競輪,6R,13:16,5-4-2,5,4,2,1495.1,0.0113960705809544,16.038265125585028,0.010734398718683508,0.005,250.0,200,3207.6530251170057
5320260314020003,奈良競輪,3R,11:57,3-7-1,3,7,1,5431.3,0.0059460728222515,31.29490531949457,0.005763015914313127,0.0028815079571565634,144.07539785782816,100,3129.490531949457
2320260312040012,取手競輪,12R,15:40,9-4-5,9,4,5,9179.6,0.0029829300409868,26.38210460424319,0.002874305951260888,0.001437152975630444,71.8576487815222,100,2638.210460424319
2320260312040011,取手競輪,11R,15:12,7-4-9,7,4,9,7849.9,0.0034844523726187,26.35260267981977,0.0033574899259539263,0.0016787449629769632,83.93724814884816,100,2635.260267981977
6220260313030009,広島競輪,9R,19:17,7-5-6,7,5,6,1703.1,0.0070119897584228,10.942119757569875,0.006428599822319415,0.0032142999111597075,160.71499555798536,200,2188.423951513975
2620260312040004,西武園競輪,4R,16:59,2-4-8,2,4,8,6118.4,0.0036223936713055,21.16325343851606,0.003459517677202089,0.0017297588386010446,86.48794193005223,100,2116.325343851606
6220260313030003,広島競輪,3R,16:47,2-5-3,2,5,3,4395.6,0.004985985300626,20.916396987431902,0.004759567875900401,0.0023797839379502005,118.98919689751003,100,2091.6396987431904
2620260312040011,西武園競輪,11R,20:00,5-3-4,5,3,4,4333.4,0.0050206878349516,20.75664866397951,0.004791027759204947,0.0023955138796024735,119.77569398012368,100,2075.6648663979513
6220260313030001,広島競輪,1R,15:55,5-1-3,5,1,3,1166.2,0.0094366490549673,10.00502012790294,0.008586526028066374,0.004293263014033187,214.66315070165936,200,2001.004025580588
8720260314020004,熊本競輪,5R,10:13,5-6-4,5,6,4,4677.0,0.0043378718062887,19.28822643801228,0.004124941496580898,0.002062470748290449,103.12353741452245,100,1928.822643801228
2320260312040003,取手競輪,3R,11:50,2-7-1,2,7,1,1296.8,0.0081214919307149,9.531950735751105,0.007356035449723032,0.003678017724861516,183.9008862430758,200,1906.3901471502209
4320260314020005,岐阜競輪,5R,12:51,7-6-1,7,6,1,7070.4,0.0028077074721834,18.8516149113262,0.0026666499153147655,0.0013333249576573827,66.66624788286914,100,1885.16149113262
2620260312040012,西武園競輪,12R,20:30,3-8-7,3,8,7,5040.1,0.0039101809147548,18.70770282845573,0.0037125087472873585,0.0018562543736436793,92.81271868218396,100,1870.770282845573
5320260314020011,奈良競輪,11R,15:21,7-4-6,7,4,6,3643.9,0.0053890952881839,18.637324320613576,0.005116068055838364,0.002558034027919182,127.9017013959591,100,1863.7324320613577
