bets,settled,unsettled,hit_exact,hit_exact_rate,hit_set,hit_set_rate,stake_realized,stake_pending,payout_realized,profit_realized,best_p_mean,best_odds_mean,mult_ev_mean
20,16,4,0,0.0,0,0.0,2400.0,500.0,0.0,-2400.0,0.00658702495472714,4382.7699999999995,22.475622226574263
