race_id,競輪場,レース番号,開始時間,bets,settled_bets,stake,payout,profit,hit_exact,hit_set,hit_exact_rate,hit_set_rate
8720260314020001,熊本競輪,2R,09:10,1,1,200,0.0,-200.0,0,0,0.0,0.0
8720260314020004,熊本競輪,5R,10:13,1,1,100,0.0,-100.0,0,0,0.0,0.0
8720260314020006,熊本競輪,7R,10:55,1,1,100,0.0,-100.0,0,0,0.0,0.0
4320260314020001,岐阜競輪,1R,11:19,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260312040003,取手競輪,3R,11:50,1,1,200,0.0,-200.0,0,0,0.0,0.0
5320260314020003,奈良競輪,3R,11:57,1,1,100,0.0,-100.0,0,0,0.0,0.0
5320260314020005,奈良競輪,5R,12:43,1,1,200,0.0,-200.0,0,0,0.0,0.0
4320260314020005,岐阜競輪,5R,12:51,1,1,100,0.0,-100.0,0,0,0.0,0.0
4320260314020006,岐阜競輪,6R,13:16,1,1,200,0.0,-200.0,0,0,0.0,0.0
4320260314020010,岐阜競輪,10R,15:03,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260312040011,取手競輪,11R,15:12,1,1,100,0.0,-100.0,0,0,0.0,0.0
5320260314020011,奈良競輪,11R,15:21,1,1,100,0.0,-100.0,0,0,0.0,0.0
4320260314020011,岐阜競輪,11R,15:30,1,1,200,0.0,-200.0,0,0,0.0,0.0
2320260312040012,取手競輪,12R,15:40,1,1,100,0.0,-100.0,0,0,0.0,0.0
6220260313030001,広島競輪,1R,15:55,1,1,200,0.0,-200.0,0,0,0.0,0.0
6220260313030003,広島競輪,3R,16:47,1,1,100,0.0,-100.0,0,0,0.0,0.0
2620260312040004,西武園競輪,4R,16:59,1,0,100,0.0,-100.0,0,0,,
6220260313030009,広島競輪,9R,19:17,1,0,200,0.0,-200.0,0,0,,
2620260312040011,西武園競輪,11R,20:00,1,0,100,0.0,-100.0,0,0,,
2620260312040012,西武園競輪,12R,20:30,1,0,100,0.0,-100.0,0,0,,
