race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV
3120260316010005,松戸競輪,5R,22:10,1-3-7,1,3,7,9999.9,0.012416502769415172,123.16378604387477
4320260314030002,岐阜競輪,2R,11:37,7-6-5,7,6,5,7496.8,0.011865651345955764,87.95441501036117
3120260316010004,松戸競輪,4R,21:50,2-7-5,2,7,5,9999.9,0.008841221793388991,87.41133381171058
3120260316010008,松戸競輪,8R,23:10,2-7-3,2,7,3,9999.9,0.0078788431263677,77.78764337936435
7420260316010007,高知競輪,7R,22:40,4-7-1,4,7,1,9999.9,0.007089138420726298,69.8906752934209
7420260316010008,高知競輪,8R,23:00,2-7-4,2,7,4,9999.9,0.006813688484666416,67.1362034778157
3120260316010003,松戸競輪,3R,21:30,2-7-6,2,7,6,9999.9,0.006424554378328601,63.24490132784817
7420260316010002,高知競輪,2R,21:00,2-7-3,2,7,3,8266.5,0.007563278275667779,61.52183986580769
3120260316010007,松戸競輪,7R,22:50,2-7-6,2,7,6,9999.9,0.005918834584367942,58.187753960220974
7420260316010006,高知競輪,6R,22:20,6-2-7,6,2,7,9999.9,0.005183513952830762,50.834621176912336
3120260316010001,松戸競輪,1R,20:50,3-7-4,3,7,4,7330.5,0.006998283106342611,50.30091431104451
3620260316010004,小田原競輪,4R,12:17,7-5-6,7,5,6,9999.9,0.004960143960033256,48.600943585936555
3120260316010006,松戸競輪,6R,22:30,4-3-6,4,3,6,9999.9,0.004774809373274967,46.74761625181234
7420260316010005,高知競輪,5R,22:00,5-6-3,5,6,3,9999.9,0.004701891571949402,46.01844553033682
5320260314030010,奈良競輪,10R,15:21,3-4-2,3,4,2,9999.9,0.004507217562303786,44.07172490128163
3120260316010009,松戸競輪,9R,23:30,3-5-4,3,5,4,9999.9,0.0043097101626176255,42.09667065515999
7420260316010001,高知競輪,1R,20:40,7-3-2,7,3,2,9668.2,0.004279971494943907,40.37962040741668
3120260316010002,松戸競輪,2R,21:10,2-7-4,2,7,4,5997.7,0.006838697383397926,40.01645529640574
7420260316010004,高知競輪,4R,21:40,5-6-1,5,6,1,9999.9,0.0038175284971491055,37.17490321864134
3620260316010002,小田原競輪,2R,11:29,4-6-1,4,6,1,3289.6,0.008230787709786028,26.07599925011212
5320260314030004,奈良競輪,4R,12:33,5-6-4,5,6,4,3332.5,0.007919795618544969,25.39271889880111
6120260316010003,玉野競輪,3R,16:51,7-6-4,7,6,4,4832.2,0.005072234707228963,23.510052552271794
8720260314030002,熊本競輪,2R,09:10,2-6-1,2,6,1,3944.1,0.006167996155603547,23.327193637315947
3620260316010012,小田原競輪,12R,16:09,5-7-4,5,7,4,2441.5,0.00922667361565,21.526923632609474
8720260314030004,熊本競輪,4R,09:52,2-6-1,2,6,1,2002.4,0.010796539651578457,20.618990998320704
6120260316010004,玉野競輪,4R,17:15,1-6-5,1,6,5,3672.2,0.005809074990012077,20.332085178322348
5320260314030007,奈良競輪,7R,13:54,7-6-5,7,6,5,4751.9,0.004443600136259357,20.115543487490836
3620260316010003,小田原競輪,3R,11:53,4-6-7,4,6,7,3138.2,0.006171564121305945,18.367602525482315
3620260316010001,小田原競輪,1R,11:05,5-6-7,5,6,7,3933.4,0.004881344081859274,18.200278811585267
3620260316010011,小田原競輪,11R,15:33,3-6-4,3,6,4,4367.0,0.004185304696150489,17.277225608089186
6120260316010011,玉野競輪,11R,20:05,4-6-7,4,6,7,3114.3,0.0056499516981071765,16.595644573415182
3620260316010008,小田原競輪,8R,14:03,4-6-2,4,6,2,2363.0,0.006961791345163354,15.450712948621003
3620260316010006,小田原競輪,6R,13:09,3-6-5,3,6,5,5211.4,0.0031214169667339023,15.266952380437058
4320260314030001,岐阜競輪,1R,11:13,7-6-2,7,6,2,1499.4,0.010765082324356492,15.141164437140123
5320260314030008,奈良競輪,8R,14:21,2-7-5,2,7,5,3112.2,0.005073618329248723,14.790114964287875
8720260314030005,熊本競輪,5R,10:13,3-6-7,3,6,7,3281.8,0.004806478545277816,14.773901289892738
8720260314030007,熊本競輪,7R,10:55,3-6-2,3,6,2,2788.6,0.005218058867800549,13.55107895874861
8720260314030001,熊本競輪,1R,08:50,2-6-4,2,6,4,692.4,0.020913275379371644,13.480351872676925
3620260316010010,小田原競輪,10R,15:01,5-6-4,5,6,4,2497.6,0.005717302242772591,13.279534081548823
4320260314030005,岐阜競輪,5R,12:51,1-6-5,1,6,5,1468.6,0.009503321816066014,12.956578419074546
3620260316010009,小田原競輪,9R,14:31,6-3-5,6,3,5,4622.7,0.00301160241018464,12.921734461560535
5320260314030003,奈良競輪,3R,12:09,4-3-6,4,3,6,2222.5,0.006085989791472068,12.526112311546672
7420260316010003,高知競輪,3R,21:20,7-1-4,7,1,4,9999.9,0.00134316768749489,12.43154255818015
5320260314030009,奈良競輪,9R,14:51,3-7-6,3,7,6,3106.3,0.004274004972462803,12.276341645961205
6120260316010002,玉野競輪,2R,16:27,7-6-4,7,6,4,3180.3,0.004136294665541176,12.154657924820604
8720260314030006,熊本競輪,6R,10:34,4-7-6,4,7,6,2870.3,0.004485230776188264,11.873957896893174
8720260314030003,熊本競輪,3R,09:31,1-6-4,1,6,4,1497.8,0.008506854253858765,11.741566301429659
6120260316010009,玉野競輪,9R,19:15,4-6-5,4,6,5,1558.0,0.008172069177195014,11.732083778069832
4320260314030010,岐阜競輪,10R,15:11,4-5-6,4,5,6,1826.5,0.006599880602816088,11.054681921043585
7420260316010009,高知競輪,9R,23:20,4-7-3,4,7,3,3266.2,0.0036121726254369347,10.798078229202115
4320260314030012,岐阜競輪,12R,16:21,3-6-2,3,6,2,2579.6,0.004573255636663472,10.797170240337092
5320260314030011,奈良競輪,11R,15:57,7-3-4,7,3,4,1182.7,0.009817425793368405,10.611069485816813
4320260314030009,岐阜競輪,9R,14:41,7-6-4,7,6,4,1071.8,0.010070925683319092,9.794018147381403
