race_id,競輪場,レース番号,開始時間,best_bet,first,second,third,best_odds,best_p,max_EV,kelly_full,kelly_frac_capped,stake_raw,stake,expected_profit
2620260304020010,西武園競輪,10R,15:04,2-6-3,2,6,3,1960.9,0.0115753010678619,21.69800786397051,0.011070977021261549,0.005,250.0,200,4339.601572794102
2620260304020012,西武園競輪,12R,16:04,6-7-1,6,7,1,9963.9,0.0043677815642188,42.520138727720536,0.004267847587321015,0.0021339237936605073,106.69618968302537,100,4252.013872772053
7520260305010010,松山競輪,10R,15:18,9-4-1,9,4,1,8201.1,0.005174796540537,41.43902390859804,0.005053477873269599,0.0025267389366347994,126.33694683173997,100,4143.902390859804
3720260304020002,伊東競輪,2R,16:14,1-6-3,1,6,3,2140.5,0.0098915755016574,20.17291736129779,0.009428799888430844,0.004714399944215422,235.7199972107711,200,4034.583472259558
3720260304020007,伊東競輪,7R,18:12,6-5-2,6,5,2,7033.2,0.0057489866937419,39.43377321442593,0.005607601207932928,0.002803800603966464,140.1900301983232,100,3943.3773214425933
3620260303030002,小田原競輪,2R,09:20,2-6-3,2,6,3,3118.3,0.006450670743281,19.115126578773395,0.006131949629093573,0.0030659748145467863,153.29874072733932,200,3823.025315754679
2620260304020005,西武園競輪,5R,12:49,5-6-3,5,6,3,5967.2,0.0054384260684977,31.452176035939488,0.005271726733253912,0.002635863366626956,131.7931683313478,100,3145.2176035939488
2620260304020007,西武園競輪,7R,13:41,5-6-4,5,6,4,2053.8,0.0079690506407361,15.366836205943963,0.007485793163456723,0.0037428965817283616,187.14482908641807,200,3073.367241188793
3120260304020001,松戸競輪,1R,20:57,5-4-6,5,4,6,853.8,0.0172499908094948,13.72804215314671,0.01609761040472175,0.005,250.0,200,2745.608430629342
7520260305010006,松山競輪,6R,13:28,1-6-4,1,6,4,9894.2,0.0028373174975409,27.07298678416941,0.002736524762884548,0.001368262381442274,68.4131190721137,100,2707.2986784169407
2620260304020006,西武園競輪,6R,13:15,5-4-3,5,4,3,914.5,0.0142353669706818,12.018243094688538,0.013156259545362384,0.005,250.0,200,2403.6486189377074
3720260304020005,伊東競輪,5R,17:24,3-6-7,3,6,7,1359.7,0.0094954499468579,11.91096329274275,0.008766440930847684,0.004383220465423842,219.1610232711921,200,2382.19265854855
3620260303030003,小田原競輪,3R,09:40,2-6-4,2,6,4,1226.0,0.0102100890375314,11.51756916001351,0.009402097273480417,0.0047010486367402085,235.05243183701043,200,2303.513832002702
2620260304020011,西武園競輪,11R,15:33,6-3-5,6,3,5,9912.8,0.0023913027382164,22.704505783392243,0.002290654147923913,0.0011453270739619566,57.26635369809783,100,2270.450578339224
4520260304020006,豊橋競輪,6R,10:30,1-6-4,1,6,4,3933.1,0.0059005307902559,22.207377651155717,0.005647714364119864,0.002823857182059932,141.1928591029966,100,2220.7377651155716
3620260303030005,小田原競輪,5R,10:20,4-6-7,4,6,7,5033.5,0.0045299263235825,21.801384149752817,0.0043321180625440275,0.0021660590312720138,108.30295156360069,100,2180.1384149752816
7520260305010008,松山競輪,8R,14:22,1-4-6,1,4,6,7178.1,0.0031344186633793,21.499170607603016,0.0029955233461430126,0.0014977616730715063,74.88808365357532,100,2149.9170607603014
3720260304020009,伊東競輪,9R,19:02,2-5-6,2,5,6,1522.5,0.0072699448035697,10.068490963434948,0.006617476808041372,0.003308738404020686,165.4369202010343,200,2013.6981926869896
2620260304020008,西武園競輪,8R,14:08,6-2-7,6,2,7,6880.6,0.0030041752275895,19.670528070952983,0.0028592546181395694,0.0014296273090697847,71.48136545348923,100,1967.0528070952982
2420260304020001,宇都宮競輪,1R,20:49,4-5-2,4,5,2,762.0,0.0133214388350135,9.150936392280324,0.012024883564100294,0.005,250.0,200,1830.1872784560646
